# Current_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
LN6074369-2,0.000000,0.000000,-1.473540,-0.052094,0.000000,0.000000
LN5987956-1,0.000000,0.000000,-0.843358,-0.173696,0.000000,0.000000
LN5593247-1,0.000000,0.000000,-1.499981,-0.008644,0.000000,0.000000
LN6108165-1,0.000000,0.000000,-1.477303,-0.051251,0.000000,0.000000
LN5835125-1,0.000000,0.000000,-1.529452,-0.152144,0.000000,0.000000
LN6315098-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LN5533709-1,0.000000,0.000000,-1.425127,-0.115308,0.000000,0.000000
LN6018329-1,0.000000,0.000000,-0.873869,-0.137516,0.000000,0.000000
LN5562946-1,0.000000,0.000000,-2.944749,-0.110717,0.000000,0.000000
LN6379342-1,0.000000,0.000000,-0.886530,-0.094742,0.000000,0.000000
LN5504714-1,0.000000,0.000000,-9.141358,-0.992206,0.000000,0.000000
LN5956472-1,0.000000,0.000000,-1.517799,-0.000469,0.000000,0.000000
LN5863699-1,0.000000,0.000000,-4.121138,-0.009254,0.000000,0.000000
LN6407207-1,0.000000,0.000000,-1.748413,-0.066479,0.000000,0.000000
LN6380827-1,0.000000,0.000000,-12.708959,-1.375971,0.000000,0.000000
LN6292462-1,0.000000,0.000000,-0.886428,-0.094775,0.000000,0.000000
LN6199546-1,0.000000,0.000000,-2.944749,-0.110717,0.000000,0.000000
LN6171504-1,0.000000,0.000000,-9.141358,-0.992206,0.000000,0.000000
LN6230793-1,0.000000,0.000000,-1.408018,-0.290411,0.000000,0.000000
LN5621848-2,0.000000,0.000000,-1.455987,-0.057611,0.000000,0.000000
LN6201698-2,0.000000,0.000000,-1.440984,-0.020692,0.000000,0.000000
LN6201698-3,0.000000,0.000000,-1.440984,-0.020692,0.000000,0.000000
LN6169266-1,0.000000,0.000000,-2.221530,-0.077901,0.000000,0.000000
LN5775368-1,0.000000,0.000000,-3.875750,-0.465285,0.000000,0.000000
LN5532733-1,0.000000,0.000000,-1.518058,-0.004042,0.000000,0.000000
LN6017284-1,0.000000,0.000000,-7.508580,-0.744949,0.000000,0.000000
LN5593246-1,0.000000,0.000000,-10.415091,-0.384945,0.000000,0.000000
LN5562952-1,0.000000,0.000000,-35.488215,-0.000334,0.000000,0.000000
LN5496577-1,0.000000,0.000000,-9.523724,-1.465548,0.000000,0.000000
LN5708136-1,0.000000,0.000000,-7.320685,-1.125417,0.000000,0.000000
LN5773046-2,0.000000,0.000000,-37.163740,-1.316326,0.000000,0.000000
LN5986945-1,0.000000,0.000000,-12.570020,-0.439586,0.000000,0.000000
LN6046042-1,0.000000,0.000000,-10.087747,-1.315331,0.000000,0.000000
LN6199524-1,0.000000,0.000000,-0.903342,-0.092745,0.000000,0.000000
LN5500971-1,0.000000,0.000000,-2.271803,-0.295215,0.000000,0.000000
LN6292464-1,0.000000,0.000000,-5.286387,-0.012613,0.000000,0.000000
LN6288856-1,0.000000,0.000000,-30.114608,-2.997818,0.000000,0.000000
LN6380803-1,0.000000,0.000000,-0.907002,-0.002650,0.000000,0.000000
LN5716231-1,0.000000,0.000000,-33.775099,-3.664090,0.000000,0.000000
LN5647725-1,0.000000,0.000000,-9.515119,0.003719,0.000000,0.000000
LN5686247-1,0.000000,0.000000,-2.056839,-0.306786,0.000000,0.000000
LN5562947-1,0.000000,0.000000,-14.237402,-0.527700,0.000000,0.000000
LN6286966-2,0.000000,0.000000,-0.870958,-0.016057,0.000000,0.000000
LN6140778-1,0.000000,0.000000,-39.485435,-3.955176,0.000000,0.000000
LN6049963-1,0.000000,0.000000,-10.690970,-1.644842,0.000000,0.000000
LN6167754-2,0.000000,0.000000,-39.327190,-0.006307,0.000000,0.000000
LN5532734-1,0.000000,0.000000,-9.515119,0.003719,0.000000,0.000000
LN5623396-1,0.000000,0.000000,-12.150958,-0.033933,0.000000,0.000000
LN5956456-1,0.000000,0.000000,-15.115660,-0.048841,0.000000,0.000000
LN5774466-1,0.000000,0.000000,-0.904880,-0.092509,0.000000,0.000000
LN5865232-1,0.000000,0.000000,-24.815354,-2.683429,0.000000,0.000000
LN5955074-3,0.000000,0.000000,-10.936965,-1.426517,0.000000,0.000000
LN5593224-2,0.000000,0.000000,-1.507557,-0.006724,0.000000,0.000000
LN6290208-1,0.000000,0.000000,-2.722602,-0.007550,0.000000,0.000000
LN6077800-1,0.000000,0.000000,-24.755463,-0.091051,0.000000,0.000000
LN6138597-1,0.000000,0.000000,-9.521969,-1.241525,0.000000,0.000000
LN6108130-5,0.000000,0.000000,-1.815113,-0.005020,0.000000,0.000000
LN5593245-1,0.000000,0.000000,-8.873463,-0.309913,0.000000,0.000000
LN5954962-1,0.000000,0.000000,-0.898680,-0.004790,0.000000,0.000000
LN6259981-2,0.000000,0.000000,-0.889760,0.000184,0.000000,0.000000
LN5835129-1,0.000000,0.000000,-11.798092,-0.037473,0.000000,0.000000
LN6138603-1,0.000000,0.000000,-2.350536,-0.005658,0.000000,0.000000
LN5774462-2,0.000000,0.000000,-4.495424,-0.019162,0.000000,0.000000
LN6318427-1,0.000000,0.000000,-4.531021,-0.018065,0.000000,0.000000
LN5744327-1,0.000000,0.000000,-4.239276,-0.013001,0.000000,0.000000
LN6199515-1,0.000000,0.000000,-5.145295,-0.014855,0.000000,0.000000
LN6412366-1,0.000000,0.000000,-2.056839,-0.306786,0.000000,0.000000
LN6290226-1,0.000000,0.000000,-2.947111,-0.104175,0.000000,0.000000
LN5502556-1,0.000000,0.000000,-6.592211,-0.242244,0.000000,0.000000
LN6110366-1,0.000000,0.000000,-11.547171,-0.032361,0.000000,0.000000
LN5863825-1,0.000000,0.000000,-1.469825,-0.052927,0.000000,0.000000
LN5562919-1,0.000000,0.000000,-20.357566,-2.020108,0.000000,0.000000
LN5472353-1,0.000000,0.000000,-0.907456,-0.002538,0.000000,0.000000
LN6350534-1,0.000000,0.000000,-0.588905,-0.063242,0.000000,0.000000
LN5623398-1,0.000000,0.000000,-0.880370,-0.001977,0.000000,0.000000
LN6409873-1,0.000000,0.000000,-10.936965,-1.426517,0.000000,0.000000
LN5981120-1,0.000000,0.000000,-1.474785,-0.015010,0.000000,0.000000
LN6017282-1,0.000000,0.000000,-2.975645,0.000798,0.000000,0.000000
LN5894220-1,0.000000,0.000000,-1.419579,-0.184410,0.000000,0.000000
LN5655682-1,0.000000,0.000000,-5.286387,-0.012613,0.000000,0.000000
LN6108124-1,0.000000,0.000000,-0.903440,-0.003571,0.000000,0.000000
LN5928743-2,0.000000,0.000000,-2.038993,-0.320737,0.000000,0.000000
LN5683822-1,0.000000,0.000000,-1.498531,-0.006373,0.000000,0.000000
LN5776665-1,0.000000,0.000000,-32.571689,-0.130345,0.000000,0.000000
LN6505939-4,0.000000,0.000000,-19.034466,-0.065794,0.000000,0.000000
LN5865267-1,0.000000,0.000000,-0.903440,-0.003571,0.000000,0.000000
LN5924702-1,0.000000,0.000000,-0.290830,-0.010910,0.000000,0.000000
LN6076240-1,0.000000,0.000000,-0.908330,-0.002311,0.000000,0.000000
LN5625547-1,0.000000,0.000000,-10.936965,-1.426517,0.000000,0.000000
LN6350545-1,0.000000,0.000000,-0.865276,-0.012475,0.000000,0.000000
LN5472366-1,0.000000,0.000000,-21.886150,-2.172392,0.000000,0.000000
LN6109148-1,0.000000,0.000000,-0.583626,-0.089647,0.000000,0.000000
LN6163394-1,0.000000,0.000000,-0.609310,-0.060300,0.000000,0.000000
LN6229785-1,0.000000,0.000000,-1.531705,-0.151809,0.000000,0.000000
LN5623394-1,0.000000,0.000000,-0.883855,-0.095388,0.000000,0.000000
LN5562929-1,0.000000,0.000000,-1.498520,-0.006376,0.000000,0.000000
LN5472343-1,0.000000,0.000000,-10.405459,0.004056,0.000000,0.000000
LN6048641-1,0.000000,0.000000,-4.126652,-0.538831,0.000000,0.000000
LN6138616-1,0.000000,0.000000,-0.883776,-0.001336,0.000000,0.000000
LN6195132-1,0.000000,0.000000,-4.855449,-0.724574,0.000000,0.000000
LN6259980-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LN6017285-1,0.000000,0.000000,-2.419473,-0.008121,0.000000,0.000000
LN6255845-1,0.000000,0.000000,-6.118231,-0.735597,0.000000,0.000000
LN5894220-2,0.000000,0.000000,-2.271803,-0.295215,0.000000,0.000000
LN5744350-1,0.000000,0.000000,-2.947111,-0.104175,0.000000,0.000000
LN6383060-3,0.000000,0.000000,-33.775099,-3.664090,0.000000,0.000000
LN6138618-1,0.000000,0.000000,-1.487102,0.000209,0.000000,0.000000
LN5502540-1,0.000000,0.000000,-33.141907,-3.305326,0.000000,0.000000
LN6121686-1,0.000000,0.000000,-1.518429,-0.003945,0.000000,0.000000
LN6411375-1,0.000000,0.000000,-1.507132,-0.004204,0.000000,0.000000
LN6103926-1,0.000000,0.000000,-3.724111,-0.457305,0.000000,0.000000
LN5472393-1,0.000000,0.000000,-23.853489,-0.087104,0.000000,0.000000
LN5742816-1,0.000000,0.000000,-11.547171,-0.032361,0.000000,0.000000
LN5623395-1,0.000000,0.000000,-31.673049,-0.125546,0.000000,0.000000
LN6290227-1,0.000000,0.000000,-3.698832,-0.129151,0.000000,0.000000
LN6505940-2,0.000000,0.000000,-19.937076,-0.069578,0.000000,0.000000
LN6379347-1,0.000000,0.000000,-34.484152,-0.120419,0.000000,0.000000
LN6229816-1,0.000000,0.000000,-5.126901,-0.188311,0.000000,0.000000
LN6505943-3,0.000000,0.000000,-5.993448,-0.025660,0.000000,0.000000
LN5562925-1,0.000000,0.000000,-0.880370,-0.001977,0.000000,0.000000
LN5472373-1,0.000000,0.000000,-0.879989,-0.095965,0.000000,0.000000
LN5502521-1,0.000000,0.000000,-4.161239,0.002168,0.000000,0.000000
LN5533708-1,0.000000,0.000000,-2.982757,-0.358272,0.000000,0.000000
LN5562935-1,0.000000,0.000000,-1.527703,-0.152422,0.000000,0.000000
LN6350551-1,0.000000,0.000000,-8.772764,0.001458,0.000000,0.000000
LN6047554-1,0.000000,0.000000,-1.530769,-0.151948,0.000000,0.000000
LN6350548-1,0.000000,0.000000,-3.679499,-0.403046,0.000000,0.000000
LN6228303-2,0.000000,0.000000,-30.395412,-1.069051,0.000000,0.000000
LN5588822-1,0.000000,0.000000,-2.239304,-0.275631,0.000000,0.000000
LN5472385-1,0.000000,0.000000,-2.950624,-0.109495,0.000000,0.000000
LN5955074-2,0.000000,0.000000,-10.936965,-1.426517,0.000000,0.000000
LN6108156-1,0.000000,0.000000,-3.268414,0.001048,0.000000,0.000000
LN5774480-1,0.000000,0.000000,-33.334957,-1.174926,0.000000,0.000000
LN6350552-1,0.000000,0.000000,-5.504785,0.000522,0.000000,0.000000
LN5835123-1,0.000000,0.000000,-2.271803,-0.295215,0.000000,0.000000
LN5957491-1,0.000000,0.000000,-0.873947,-0.137511,0.000000,0.000000
LN5683842-1,0.000000,0.000000,-3.698832,-0.129151,0.000000,0.000000
LN5502550-1,0.000000,0.000000,-2.377566,0.000580,0.000000,0.000000
LN5774446-1,0.000000,0.000000,-8.356514,-0.022857,0.000000,0.000000
LN5835124-1,0.000000,0.000000,-2.282328,-0.007193,0.000000,0.000000
LN6199519-1,0.000000,0.000000,-31.991919,-0.028774,0.000000,0.000000
LN6048635-1,0.000000,0.000000,-5.063355,-1.043811,0.000000,0.000000
LN6321419-2,0.000000,0.000000,-5.063355,-1.043811,0.000000,0.000000
LN5985349-2,0.000000,0.000000,-2.220223,-0.078197,0.000000,0.000000
LN5565094-1,0.000000,0.000000,-35.382831,-0.125208,0.000000,0.000000
LN5804798-3,0.000000,0.000000,-39.899147,-0.153523,0.000000,0.000000
LN5804796-1,0.000000,0.000000,-28.666522,-0.109916,0.000000,0.000000
LN6320332-1,0.000000,0.000000,-25.402431,-2.746947,0.000000,0.000000
LN5895774-1,0.000000,0.000000,-30.170854,-0.117459,0.000000,0.000000
LN5773046-1,0.000000,0.000000,-36.285580,-1.284421,0.000000,0.000000
LN5623390-1,0.000000,0.000000,-23.036340,0.006183,0.000000,0.000000
LN6440071-1,0.000000,0.000000,-18.174813,-0.634277,0.000000,0.000000
LN6228303-1,0.000000,0.000000,-28.925099,-1.016233,0.000000,0.000000
LN5986923-1,0.000000,0.000000,-12.703537,-0.040525,0.000000,0.000000
LN6228304-1,0.000000,0.000000,-19.648423,-0.686362,0.000000,0.000000
LN5985349-1,0.000000,0.000000,-3.696557,-0.129673,0.000000,0.000000
LN5591702-1,0.000000,0.000000,-24.069008,-0.842649,0.000000,0.000000
LN5502530-1,0.000000,0.000000,-39.212228,-0.048629,0.000000,0.000000
LN5744367-1,0.000000,0.000000,-25.754286,-0.080060,0.000000,0.000000
LN5803267-1,0.000000,0.000000,-2.271803,-0.295215,0.000000,0.000000
LN5865237-1,0.000000,0.000000,-0.882445,-0.001994,0.000000,0.000000
LN6230759-1,0.000000,0.000000,-0.852410,-0.110782,0.000000,0.000000
LN5898058-3,0.000000,0.000000,-32.571689,-0.130345,0.000000,0.000000
LN5653477-1,0.000000,0.000000,-2.203841,-0.081806,0.000000,0.000000
LN5807090-1,0.000000,0.000000,-2.056839,-0.306786,0.000000,0.000000
LN6286261-1,0.000000,0.000000,-2.239304,-0.275631,0.000000,0.000000
LN6320340-1,0.000000,0.000000,-3.927274,-0.402412,0.000000,0.000000
LN5774447-1,0.000000,0.000000,-26.299069,0.005622,0.000000,0.000000
LN6108146-1,0.000000,0.000000,-2.416121,-0.247450,0.000000,0.000000
LN5535142-1,0.000000,0.000000,-10.690970,-1.644842,0.000000,0.000000
LN5472386-1,0.000000,0.000000,-0.583894,-0.021226,0.000000,0.000000
LN6106559-1,0.000000,0.000000,-4.128648,-0.143180,0.000000,0.000000
LN5986928-1,0.000000,0.000000,-37.413329,-0.042607,0.000000,0.000000
LN6231996-1,0.000000,0.000000,-30.395412,-1.069051,0.000000,0.000000
LN5716232-1,0.000000,0.000000,-39.485435,-3.955176,0.000000,0.000000
LN6286966-3,0.000000,0.000000,-0.870958,-0.016057,0.000000,0.000000
LN6380808-1,0.000000,0.000000,-0.902337,-0.003853,0.000000,0.000000
LN6199508-1,0.000000,0.000000,-0.905813,-0.002958,0.000000,0.000000
LN5804811-1,0.000000,0.000000,-2.377883,0.000661,0.000000,0.000000
LN5926290-1,0.000000,0.000000,-1.814020,-0.005287,0.000000,0.000000
LN6048632-1,0.000000,0.000000,-4.502419,-0.928285,0.000000,0.000000
LN6103662-1,0.000000,0.000000,-4.855449,-0.724574,0.000000,0.000000
LN5744353-1,0.000000,0.000000,-28.769531,-0.093490,0.000000,0.000000
LN6017295-1,0.000000,0.000000,-48.496304,-0.086797,0.000000,0.000000
LN6505952-4,0.000000,0.000000,-1.121502,-0.231072,0.000000,0.000000
LN6108123-1,0.000000,0.000000,-0.906162,-0.002868,0.000000,0.000000
LN5928743-3,0.000000,0.000000,-2.038993,-0.320737,0.000000,0.000000
LN6199505-1,0.000000,0.000000,-0.591959,0.000213,0.000000,0.000000
LN5867449-1,0.000000,0.000000,-52.398405,-0.107571,0.000000,0.000000
LN5472387-1,0.000000,0.000000,-3.081487,-0.113829,0.000000,0.000000
LN6376708-1,0.000000,0.000000,-3.724111,-0.457305,0.000000,0.000000
LN5896728-1,0.000000,0.000000,-3.875750,-0.465285,0.000000,0.000000
LN6199516-1,0.000000,0.000000,-2.350536,-0.005658,0.000000,0.000000
LN6411366-1,0.000000,0.000000,-8.671547,-1.130490,0.000000,0.000000
LN5895805-1,0.000000,0.000000,-19.716552,-0.056712,0.000000,0.000000
LN5981121-1,0.000000,0.000000,-0.609310,-0.060300,0.000000,0.000000
LN6320333-1,0.000000,0.000000,-30.170854,-0.117459,0.000000,0.000000
LN6108130-6,0.000000,0.000000,-0.907570,-0.002508,0.000000,0.000000
LN6167753-1,0.000000,0.000000,-0.587949,-0.000811,0.000000,0.000000
LN5625550-1,0.000000,0.000000,-11.547171,-0.032361,0.000000,0.000000
LN6383060-2,0.000000,0.000000,-33.775099,-3.664090,0.000000,0.000000
LN5562928-1,0.000000,0.000000,-33.502837,-0.032015,0.000000,0.000000
LN5683828-1,0.000000,0.000000,-34.047433,-3.397737,0.000000,0.000000
LN6380804-1,0.000000,0.000000,-3.937155,-0.012223,0.000000,0.000000
LN5593244-1,0.000000,0.000000,-0.880687,-0.031342,0.000000,0.000000
LN5863746-1,0.000000,0.000000,-0.587949,-0.000811,0.000000,0.000000
LN6017316-1,0.000000,0.000000,-36.373689,-0.001291,0.000000,0.000000
LN5562924-1,0.000000,0.000000,-18.019568,-1.946138,0.000000,0.000000
LN6288856-3,0.000000,0.000000,-28.596866,-2.843856,0.000000,0.000000
LN6108170-1,0.000000,0.000000,-28.769531,-0.093490,0.000000,0.000000
LN6380814-1,0.000000,0.000000,-0.902427,-0.002256,0.000000,0.000000
LN5804797-1,0.000000,0.000000,-3.916414,-0.017527,0.000000,0.000000
LN5774489-1,0.000000,0.000000,-35.488215,-0.000334,0.000000,0.000000
LN6350570-1,0.000000,0.000000,-1.510435,-0.005997,0.000000,0.000000
LN5986919-1,0.000000,0.000000,-5.977270,-0.593078,0.000000,0.000000
LN6259981-1,0.000000,0.000000,-1.779504,0.000364,0.000000,0.000000
LN6320336-1,0.000000,0.000000,-3.630058,-0.010088,0.000000,0.000000
LN6077775-1,0.000000,0.000000,-2.350536,-0.005658,0.000000,0.000000
LN6108132-1,0.000000,0.000000,-0.597729,-0.002081,0.000000,0.000000
LN5625715-1,0.000000,0.000000,-2.038993,-0.320737,0.000000,0.000000
LN5594245-1,0.000000,0.000000,-0.566708,-0.073686,0.000000,0.000000
LN6229831-1,0.000000,0.000000,-37.850718,-0.003728,0.000000,0.000000
LN5896827-1,0.000000,0.000000,-1.167246,-0.179294,0.000000,0.000000
LN5895815-1,0.000000,0.000000,-27.262484,-0.086628,0.000000,0.000000
LN5472347-1,0.000000,0.000000,-4.126652,-0.538831,0.000000,0.000000
LN5653464-1,0.000000,0.000000,-1.527642,-0.152432,0.000000,0.000000
LN5835138-1,0.000000,0.000000,-0.890616,0.000409,0.000000,0.000000
LN5742816-2,0.000000,0.000000,-10.638841,-0.030050,0.000000,0.000000
LN5866235-1,0.000000,0.000000,-1.419579,-0.184410,0.000000,0.000000
LN5624289-1,0.000000,0.000000,-1.491383,-0.179135,0.000000,0.000000
LN5591805-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LN6108121-1,0.000000,0.000000,-1.486654,0.000092,0.000000,0.000000
LN5865229-1,0.000000,0.000000,-15.115660,-0.048841,0.000000,0.000000
LN6505942-2,0.000000,0.000000,-6.890435,-0.029300,0.000000,0.000000
LN6230800-1,0.000000,0.000000,-1.407444,-0.290514,0.000000,0.000000
LN5775469-1,0.000000,0.000000,-0.291177,-0.045711,0.000000,0.000000
LN5563934-1,0.000000,0.000000,-7.320685,-1.125417,0.000000,0.000000
LN5714047-1,0.000000,0.000000,-18.810347,-0.053850,0.000000,0.000000
LN5593230-1,0.000000,0.000000,-41.605868,-0.057497,0.000000,0.000000
LN5894218-1,0.000000,0.000000,-5.604793,-0.194691,0.000000,0.000000
LN6506305-2,0.000000,0.000000,-0.560754,-0.115536,0.000000,0.000000
LN5835135-2,0.000000,0.000000,-17.526909,-0.059071,0.000000,0.000000
LN6077796-1,0.000000,0.000000,-1.761356,-0.062689,0.000000,0.000000
LN6077797-1,0.000000,0.000000,-5.920089,-0.207119,0.000000,0.000000
LN6380811-1,0.000000,0.000000,-17.296254,-0.048788,0.000000,0.000000
LN5714062-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LN5636753-1,0.000000,0.000000,-6.838456,-0.018814,0.000000,0.000000
LN6018340-1,0.000000,0.000000,-2.704773,-0.353313,0.000000,0.000000
LN6350531-1,0.000000,0.000000,-6.053296,-0.018288,0.000000,0.000000
LN5952393-1,0.000000,0.000000,-6.118231,-0.735597,0.000000,0.000000
LN5804819-1,0.000000,0.000000,-0.877611,-0.032033,0.000000,0.000000
LN5738651-1,0.000000,0.000000,-1.474785,-0.015010,0.000000,0.000000
LN5683833-1,0.000000,0.000000,-30.842730,-3.341800,0.000000,0.000000
LN6505944-3,0.000000,0.000000,-52.398405,-0.107571,0.000000,0.000000
LN5803283-1,0.000000,0.000000,-27.163743,-0.953544,0.000000,0.000000
LN6017312-1,0.000000,0.000000,-6.592211,-0.242244,0.000000,0.000000
LN6258440-1,0.000000,0.000000,-35.382831,-0.125208,0.000000,0.000000
LN6320355-1,0.000000,0.000000,-0.877435,-0.032073,0.000000,0.000000
LN5591703-1,0.000000,0.000000,-2.652369,-0.091692,0.000000,0.000000
LN6505945-1,0.000000,0.000000,-49.391661,-0.090854,0.000000,0.000000
LN5654470-1,0.000000,0.000000,-1.165125,-0.183221,0.000000,0.000000
LN5472357-1,0.000000,0.000000,-39.809957,-0.050709,0.000000,0.000000
LN6228396-1,0.000000,0.000000,-18.174813,-0.634277,0.000000,0.000000
LN5472340-1,0.000000,0.000000,-2.271803,-0.295215,0.000000,0.000000
LN6383061-1,0.000000,0.000000,-39.327190,-0.006307,0.000000,0.000000
LN5898058-2,0.000000,0.000000,-32.571689,-0.130345,0.000000,0.000000
LN6320348-1,0.000000,0.000000,-8.624444,0.003294,0.000000,0.000000
LN5502549-1,0.000000,0.000000,-2.063880,-0.003422,0.000000,0.000000
LN6170303-1,0.000000,0.000000,-1.762165,-0.262392,0.000000,0.000000
LN6017286-1,0.000000,0.000000,-0.906162,-0.002868,0.000000,0.000000
LN5895782-1,0.000000,0.000000,-27.990919,-2.783021,0.000000,0.000000
LN5714051-1,0.000000,0.000000,-2.997051,-0.012749,0.000000,0.000000
LN6411392-1,0.000000,0.000000,-26.283242,-2.842790,0.000000,0.000000
LN5744360-1,0.000000,0.000000,-2.353864,-0.005514,0.000000,0.000000
LN5563935-1,0.000000,0.000000,-9.523724,-1.465548,0.000000,0.000000
LN6017290-1,0.000000,0.000000,-0.898640,-0.004800,0.000000,0.000000
LN6167754-3,0.000000,0.000000,-39.327190,-0.006307,0.000000,0.000000
LN5653458-1,0.000000,0.000000,-0.897543,-0.003499,0.000000,0.000000
LN6108129-1,0.000000,0.000000,-1.474785,-0.015010,0.000000,0.000000
LN5895783-1,0.000000,0.000000,-26.468508,-2.629775,0.000000,0.000000
LN5863709-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LN5926296-1,0.000000,0.000000,-2.271803,-0.295215,0.000000,0.000000
LN5865226-1,0.000000,0.000000,-0.888840,-0.000128,0.000000,0.000000
LN5714053-1,0.000000,0.000000,-32.538826,-3.244044,0.000000,0.000000
LN6409872-3,0.000000,0.000000,-20.621813,-0.059818,0.000000,0.000000
LN6169243-1,0.000000,0.000000,-1.814020,-0.005287,0.000000,0.000000
LN5472344-1,0.000000,0.000000,-1.779504,0.000364,0.000000,0.000000
LN6138611-1,0.000000,0.000000,-31.631301,-3.151940,0.000000,0.000000
LN5835127-1,0.000000,0.000000,-15.115660,-0.048841,0.000000,0.000000
LN5727681-1,0.000000,0.000000,-4.555094,-0.011886,0.000000,0.000000
LN5683846-1,0.000000,0.000000,-0.881647,-0.001908,0.000000,0.000000
LN6046049-1,0.000000,0.000000,-4.420585,-0.156287,0.000000,0.000000
LN5833720-1,0.000000,0.000000,-1.469825,-0.052927,0.000000,0.000000
LN5878934-1,0.000000,0.000000,-3.036793,-0.007907,0.000000,0.000000
LN6380815-1,0.000000,0.000000,-38.313202,-0.045509,0.000000,0.000000
LN6169242-1,0.000000,0.000000,-7.136884,0.002966,0.000000,0.000000
LN6318427-2,0.000000,0.000000,-3.020781,-0.012017,0.000000,0.000000
LN5683817-1,0.000000,0.000000,-4.516315,-0.028314,0.000000,0.000000
LN6505944-2,0.000000,0.000000,-52.398405,-0.107571,0.000000,0.000000
LN5774467-1,0.000000,0.000000,-1.522411,-0.153246,0.000000,0.000000
LN5502524-1,0.000000,0.000000,-16.250922,-1.755503,0.000000,0.000000
LN5804798-2,0.000000,0.000000,-39.899147,-0.153523,0.000000,0.000000
LN6320354-1,0.000000,0.000000,-7.396875,-0.258494,0.000000,0.000000
LN5653469-1,0.000000,0.000000,-32.309326,-3.502885,0.000000,0.000000
LN6230694-1,0.000000,0.000000,-1.491374,-0.179137,0.000000,0.000000
LN5866274-1,0.000000,0.000000,-3.974550,-0.593356,0.000000,0.000000
LN6212942-1,0.000000,0.000000,-1.518301,-0.003978,0.000000,0.000000
LN6380834-1,0.000000,0.000000,-1.476787,-0.051374,0.000000,0.000000
LN5774454-1,0.000000,0.000000,-17.135713,-1.850750,0.000000,0.000000
LN5895773-1,0.000000,0.000000,-2.209949,-0.242391,0.000000,0.000000
