# Voltage_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
M1069411,5116.381310,-4655.417615,-6597.120050,-1754.889408,1088.791040,6841.137650
P827525,5037.760051,-4682.646598,-6725.630467,-1779.844073,1024.503686,6946.889851
M1069428,5120.358906,-4664.081115,-6626.470716,-1779.870477,1074.004621,6854.852969
L2726973,5133.441758,-4687.653836,-6719.858247,-1853.158404,1022.642644,6910.447151
N1138597,5116.622617,-4655.946797,-6599.016945,-1756.456371,1087.805148,6842.099524
M1047521,5214.520219,-4744.017351,-6803.914304,-1892.025655,1016.245732,7003.542849
M1186065,5859.109065,-3897.528770,-6346.323381,-3120.763157,411.171629,7136.060008
M1026808,5119.737082,-4677.298929,-6743.934754,-1876.944449,1002.233705,6911.517327
M1026744,5049.480614,-4637.242150,-6736.019655,-1877.628584,989.219513,6867.563793
M1026690,4996.153326,-4607.749815,-6730.461780,-1880.678996,979.758490,6826.401751
L3139366,5854.674596,-3895.983679,-6342.552617,-3117.447040,412.102671,7130.941647
M1026709,4999.370121,-4608.552744,-6730.003902,-1879.841983,980.074383,6829.466938
M1026997,4962.618184,-4630.692407,-6680.213972,-1749.725973,1028.160171,6895.357842
N1140521,5118.003398,-4676.654893,-6743.857516,-1876.971605,1002.008056,6910.451318
M1026769,5069.722022,-4649.345062,-6738.882712,-1877.537999,993.051258,6880.709214
M1026807,5119.364047,-4677.160352,-6743.918134,-1876.950292,1002.185153,6911.287955
M1026970,4973.117242,-4635.793768,-6686.806666,-1751.974081,1027.729213,6907.167630
L2879078,4995.524666,-4607.708376,-6730.389952,-1881.048101,979.892815,6824.837833
M1027000,4961.095068,-4630.023848,-6679.451278,-1749.545620,1028.200243,6893.604816
M1026960,4975.088408,-4636.773681,-6688.104431,-1752.441304,1027.641347,6909.372570
M1026701,4997.918765,-4608.146097,-6730.272325,-1880.140834,979.856706,6828.453780
M4362177,5853.043591,-3895.301227,-6340.896504,-3116.213323,412.506333,7128.983794
M1026697,4997.040947,-4607.949056,-6730.366526,-1880.408421,979.807871,6827.433463
M1026984,4968.204846,-4633.380008,-6683.649163,-1750.867402,1027.939297,6901.656905
M1089143,5326.428867,-4019.899150,-6174.214646,-2548.001055,813.785115,6876.391120
M1026726,5002.323949,-4609.115372,-6728.888898,-1878.858845,980.467298,6831.740600
L3048221,4994.853309,-4607.704054,-6730.257159,-1881.513727,980.104442,6822.832041
M1026702,5024.724000,-4622.557835,-6733.497064,-1878.256690,984.415074,6851.530861
N1140817,5049.463951,-4637.212886,-6735.947801,-1877.579658,989.228691,6867.550104
L3254237,5117.199213,-4005.472922,-6278.245061,-2378.805786,740.211733,7032.254519
M1026977,4971.565516,-4635.022369,-6685.785050,-1751.606277,1027.798382,6905.431874
M1026681,4995.202248,-4607.706300,-6730.326179,-1881.271717,979.994448,6823.874556
M1026708,4999.387803,-4608.557395,-6730.001053,-1879.837804,980.076523,6829.481806
M1089145,5326.072942,-4019.695265,-6173.765607,-2547.687112,813.847899,6875.982087
L2851933,5004.593502,-4610.297969,-6728.929519,-1878.428802,980.869757,6834.382725
L3254217,5115.339576,-4675.665324,-6743.738839,-1877.013329,1001.661344,6908.813384
N1140828,4999.681823,-4608.634738,-6729.953690,-1879.768319,980.112106,6829.729021
M3763624,5146.268839,-4721.305205,-6771.934203,-1849.409410,1021.810247,6976.859987
M1026978,4970.081732,-4634.284746,-6684.808165,-1751.254577,1027.864522,6903.772119
M1026986,4966.409449,-4632.516288,-6682.545188,-1750.500579,1028.010280,6899.632562
M1026706,5002.563324,-4609.392732,-6729.489512,-1879.087335,980.460835,6832.151820
L3207907,5004.469076,-4610.220782,-6728.835101,-1878.365269,980.865805,6834.313241
M1186061,5856.922710,-3896.863384,-6344.497447,-3118.919123,411.679145,7133.349267
M1026979,4969.968577,-4634.228494,-6684.733667,-1751.227756,1027.869566,6903.645545
P829977,5858.109416,-3897.377182,-6345.634395,-3119.822675,411.647871,7135.209976
L3232902,5081.560753,-4027.800833,-6302.626409,-2344.584365,757.873249,7036.941677
M1108490,5030.500687,-4032.897912,-6300.756255,-2297.157797,773.603370,7033.212029
M1069549,5191.695472,-4499.654464,-6673.905706,-2004.090715,940.996538,7066.674144
E182729,5192.140002,-4508.976015,-6681.362308,-2027.432386,936.883155,7057.420841
M1125960,5290.286005,-4011.628259,-6309.214177,-2541.331617,699.920282,7047.786049
L2842383,5639.800313,-3964.742683,-6334.425894,-2890.780319,553.494433,7090.651296
M1166376,5618.205397,-3971.211138,-6332.945743,-2867.184654,568.092979,7086.303685
M1209772,5858.876248,-3897.548659,-6346.014420,-3120.074690,411.778270,7135.804440
N1142100,5032.831416,-4032.671147,-6300.843545,-2299.336557,772.885217,7033.373699
L3067478,5157.395991,-4020.670791,-6304.504970,-2413.961902,736.523761,7041.796951
M1069496,5237.471610,-4506.725518,-6686.467552,-2078.748269,917.762287,7058.463737
R18245,5191.043366,-4499.831625,-6674.192112,-2004.202029,940.749890,7066.554069
M1069564,5191.043366,-4499.831625,-6674.192112,-2004.202029,940.749890,7066.554069
N1134480,5191.531223,-4504.653223,-6677.913726,-2016.116017,938.900392,7061.803748
M1125934,5511.793275,-4022.124316,-6307.361486,-2730.593579,691.091591,7033.749432
M1069556,5191.450526,-4499.736286,-6674.003945,-2004.147207,940.927633,7066.599256
L2973791,5100.754978,-4025.834645,-6303.184350,-2362.093373,752.181327,7038.362753
M1209788,5973.021885,-3863.855409,-6354.180234,-3242.884048,335.937370,7160.670772
N1136366,5140.706236,-4517.995899,-6680.748489,-1985.201008,955.721866,7049.793195
M1125990,5170.153159,-4019.782046,-6304.791015,-2425.952169,733.255549,7042.280545
Q14734,5474.838576,-4491.213934,-6714.212014,-2341.860550,814.003745,7070.633166
M1209787,5947.454031,-3871.498779,-6352.548843,-3215.766244,352.658527,7155.171213
M1125994,5136.585013,-4022.085590,-6303.961066,-2394.226061,741.965958,7041.023565
L3030197,5459.873767,-3998.131560,-6319.916396,-2706.730066,644.507380,7061.216499
E206217,5249.931016,-4014.272889,-6307.263609,-2501.810497,711.805629,7045.767795
M1069499,5207.415075,-4508.212983,-6683.079061,-2044.712219,930.442075,7057.777231
M1142860,5495.337344,-3995.055296,-6322.255373,-2741.012650,632.617274,7064.458806
L2786266,5669.149301,-3955.946598,-6336.381015,-2922.711468,533.772990,7096.555595
M1089215,5251.624353,-4506.025114,-6688.063094,-2094.774848,911.791746,7058.786993
M1209797,6016.400649,-3850.818601,-6356.860777,-3288.567303,307.736191,7170.075926
M1069503,5191.086985,-4509.029591,-6681.244692,-2026.243599,937.326780,7057.395239
M1069509,5181.746783,-4510.708388,-6681.135991,-2018.637492,940.774953,7055.952438
N1142099,5038.946226,-4032.076213,-6301.072555,-2305.052665,771.001098,7033.797849
M1125952,5302.830036,-4010.729350,-6309.921389,-2553.622734,696.015707,7048.583992
L3081380,5537.427758,-3994.369521,-6323.162880,-2778.349338,625.665204,7064.957276
E183493,5498.269663,-4040.590549,-6297.472961,-2703.086433,733.258586,7013.662248
M1089203,5302.113435,-4503.140665,-6694.232379,-2151.958503,889.488580,7060.785204
L2973833,5695.984644,-3947.884366,-6337.963124,-2951.408774,516.173565,7101.938740
N1136363,5191.043366,-4499.831625,-6674.192112,-2004.202029,940.749890,7066.554069
L2730163,5510.310774,-4024.049237,-6306.251413,-2727.479691,695.655450,7031.621664
M1108534,5407.678630,-4496.149555,-6706.364493,-2268.492679,843.632225,7066.257356
M1166373,5686.443522,-3950.758707,-6337.482072,-2941.403470,522.259356,7100.030868
M1125962,5287.794742,-4011.805907,-6309.074876,-2538.890657,700.693337,7047.629522
M1209791,6000.268363,-3855.682128,-6355.950844,-3271.788907,318.042558,7166.584364
M1125917,5506.271318,-4029.282721,-6303.190948,-2718.769964,708.211388,7025.877766
M1125914,5504.295073,-4031.895660,-6301.588028,-2714.182310,714.674662,7023.029783
E206211,5191.255749,-4507.367028,-6679.979272,-2022.396175,937.924589,7059.070013
M1089197,5364.013788,-4499.165643,-6701.497168,-2220.760789,862.412011,7063.850606
L2767341,5233.547029,-4015.355169,-6306.521745,-2485.845529,716.555382,7044.968026
M1166374,5684.344020,-3951.388512,-6337.348405,-2939.134279,523.657101,7099.608973
M1142843,5540.620408,-3990.812351,-6325.191637,-2784.168724,617.358585,7069.035120
R20703,5115.415603,-4024.304717,-6303.513226,-2375.265319,747.984952,7039.450153
L2692655,5523.299959,-4009.397080,-6314.666696,-2752.184511,661.173077,7048.174711
M1125919,5507.117889,-4028.114376,-6303.921975,-2720.767035,705.319073,7027.175158
L3123509,5858.876248,-3897.548659,-6346.014420,-3120.074690,411.778270,7135.804440
M1125987,5184.647400,-4018.772286,-6305.116008,-2439.575085,729.542323,7042.829988
M1108500,4978.963157,-4037.750390,-6298.585381,-2248.312020,789.801917,7029.789374
M1142875,5411.062223,-4002.217667,-6316.693629,-2659.280653,660.802505,7056.971142
M1142828,5525.102335,-4007.570976,-6315.679965,-2755.535566,656.829684,7050.158709
M1149235,5592.705966,-3978.830037,-6331.209850,-2839.306271,585.300828,7081.204247
N1134478,5187.707464,-4509.637022,-6681.205361,-2023.491518,938.574416,7056.873197
Q1301,5509.755576,-3993.733473,-6323.151920,-2754.751443,627.839118,7065.851619
M1108315,5491.765525,-4050.319316,-6292.691571,-2690.440566,754.407130,7003.155268
N1142103,5001.722646,-4035.619863,-6299.528705,-2269.882542,782.680830,7031.273968
M1142818,5516.809850,-4015.595156,-6311.085152,-2740.905258,675.760200,7041.009913
M1186064,5859.076357,-3897.409815,-6346.226518,-3120.371001,411.294074,7136.142831
L2955047,4965.753591,-4038.869454,-6297.700568,-2235.053523,794.436840,7028.970240
M1166368,5720.198419,-3940.620118,-6339.196515,-2976.873225,500.721813,7106.748281
L3179650,5089.189282,-4027.011638,-6302.843609,-2351.524536,755.613316,7037.514663
M1166375,5661.404879,-3958.268778,-6335.877765,-2914.316364,538.950308,7094.998592
M1149236,5601.945098,-3976.070220,-6331.843769,-2849.420145,579.055615,7083.051740
M1125902,5496.232745,-4043.504559,-6296.110588,-2699.365551,739.465116,7010.537444
M1142863,5485.323152,-3995.945088,-6321.588201,-2731.359586,635.997050,7063.508297
M1209805,6087.996482,-3823.490703,-6360.591463,-3365.183955,253.294452,7187.752259
L3104830,4999.782509,-4035.802944,-6299.446475,-2268.043728,783.291694,7031.144233
M1142865,5471.997754,-3997.101062,-6320.737456,-2718.517068,640.417016,7062.305487
M3032977,5800.729657,-3915.881986,-6343.556763,-3060.847490,448.631861,7123.741383
L3123452,5263.212684,-4013.422397,-6307.879471,-2514.816123,707.948285,7046.387844
M1209776,5859.029221,-3897.429729,-6346.179592,-3120.282976,411.396652,7136.081886
M1125997,5117.197248,-4024.117953,-6303.550917,-2376.861079,747.478386,7039.582573
M1125944,5359.108756,-4006.359582,-6313.537131,-2608.794894,677.575575,7052.911602
L2674047,5525.093414,-4007.580140,-6315.674833,-2755.518914,656.851498,7050.148680
R20185,6052.564615,-3839.120501,-6359.802801,-3326.353608,282.499436,7179.399865
M1125968,5227.669795,-4015.753579,-6306.289137,-2480.179841,718.211295,7044.688121
L2748144,5191.842301,-4501.442068,-6675.465710,-2008.670605,940.060630,7065.035094
M1125947,5324.996779,-4009.019579,-6311.330575,-2575.352666,688.783775,7050.263292
M1186067,5872.007696,-3894.036289,-6347.627804,-3135.487140,402.223133,7138.934785
N1136365,5144.900211,-4517.254209,-6680.789756,-1988.620816,954.195900,7050.421200
M1089202,5310.871617,-4502.578246,-6695.260262,-2161.693229,885.657560,7061.218923
L3030204,5897.932075,-3886.299264,-6349.365278,-3163.184679,385.095005,7144.517444
L2992624,5508.301779,-4026.589697,-6304.807504,-2723.297799,701.672448,7028.846630
196-31070,5510.979880,-3993.618638,-6323.231464,-2755.918249,627.426245,7065.975612
M1069495,5222.533947,-4507.464766,-6684.783521,-2061.832845,924.063958,7058.122553
L3179646,4958.120952,-4039.473042,-6297.064249,-2227.119562,797.301288,7028.511879
M1069513,5164.478616,-4513.790258,-6680.958520,-2004.572186,947.098184,7053.330659
190-8581,5475.990211,-4491.118159,-6714.378003,-2343.142140,813.438640,7070.742595
M1142839,5533.055306,-3999.310544,-6320.287259,-2770.201720,637.310927,7059.272870
M1149233,5575.210354,-3983.370184,-6329.519517,-2820.531018,596.473452,7077.363816
L3214069,5300.306109,-4010.913740,-6309.774461,-2551.149400,696.810979,7048.415618
M1108493,5008.174627,-4035.011021,-6299.802162,-2275.997568,780.649384,7031.705405
L2823611,5917.797609,-3880.364404,-6350.656577,-3184.312020,372.053572,7148.792216
M3032980,5860.123023,-3897.583222,-6346.831283,-3122.789585,410.075287,7136.375493
E184626,5628.014652,-3968.272913,-6333.618086,-2877.902728,561.461749,7088.278540
M1186063,5859.073921,-3897.400955,-6346.219304,-3120.341792,411.303194,7136.149000
N1134476,5202.746848,-4508.444008,-6682.552778,-2039.425914,932.411434,7057.670606
M1209775,5858.980566,-3897.461050,-6346.136366,-3120.218954,411.498380,7136.008832
L3118855,5265.649031,-4505.313578,-6689.667522,-2110.659539,905.826932,7059.146306
N1136354,5191.823366,-4501.638666,-6675.615614,-2009.126543,939.989555,7064.837285
M1142869,5435.350418,-4000.215964,-6318.255629,-2682.888342,652.781011,7059.013788
Q16483_CAP,5585.574753,-3980.975523,-6330.804913,-2831.486512,590.058676,7079.874433
L2933135,5074.338153,-4028.540700,-6302.400367,-2337.969084,760.043450,7036.401502
L2955074,5514.530835,-4018.498013,-6309.475055,-2736.383645,682.487111,7037.792780
E183473,5116.588859,-4024.181728,-6303.538047,-2376.316166,747.651366,7039.537355
L2955077,5525.757260,-3992.232574,-6324.191560,-2770.001619,622.442862,7067.472213
N1134475,5229.247001,-4507.132545,-6685.540332,-2069.434714,921.231958,7058.275883
M1089213,5276.699862,-4504.696906,-6691.006600,-2123.186099,900.971898,7059.554410
M1108311,5489.179081,-4051.668641,-6292.788811,-2686.390193,757.065929,7002.884185
M1166377,5625.718452,-3968.960707,-6333.460700,-2875.393787,563.014021,7087.816256
M1089201,5311.429254,-4502.542436,-6695.325708,-2162.313043,885.413637,7061.246538
M1142874,5421.949634,-4001.349684,-6317.355107,-2669.860490,657.287526,7057.821863
L3160098,5291.218911,-4503.812653,-6692.864982,-2139.657490,894.388030,7060.255800
L3066814,5197.235691,-4508.716749,-6681.931465,-2033.185075,934.736396,7057.544728
M1125989,5171.135496,-4019.713610,-6304.813041,-2426.875454,733.003888,7042.317783
M1069519,5191.566284,-4504.307827,-6677.650836,-2015.316717,939.024587,7062.151681
M1108526,5389.634191,-4497.448643,-6704.283224,-2248.759418,851.538315,7065.145850
M1108535,5450.594744,-4493.027635,-6711.214631,-2315.210849,824.980105,7068.911286
E192201,6047.615574,-3840.832473,-6359.274191,-3321.158258,286.250938,7177.914847
M1089196,5350.890414,-4500.008379,-6699.956974,-2206.174150,868.152461,7063.200716
M1089198,5336.037560,-4500.962177,-6698.213803,-2189.665192,874.649425,7062.465180
R42247,5584.400231,-3981.320561,-6330.730658,-2830.201937,590.837641,7079.650549
M1125969,5238.762295,-4014.988078,-6306.745724,-2490.873904,715.049318,7045.246388
M1186072,5882.003991,-3891.052936,-6348.297764,-3146.167155,395.618623,7141.087427
L2859403,5107.628193,-4025.121049,-6303.348483,-2368.290393,750.199108,7038.871355
M1142832,5530.948718,-4001.609800,-6318.976851,-2766.316650,642.719947,7056.668636
L2917328,5503.355910,-4033.258903,-6300.918992,-2712.399683,717.633570,7021.550408
M1209790,5987.106503,-3859.630366,-6355.095522,-3257.825939,326.686942,7163.727706
N1142104,4986.856999,-4037.011999,-6298.911872,-2255.793471,787.333508,7030.303081
M1069518,5140.709398,-4517.995475,-6680.750570,-1985.204707,955.718498,7049.795574
L2861218,5501.905805,-4035.388693,-6299.904958,-2709.728651,722.179185,7019.240398
N1134477,5195.264236,-4508.817056,-6681.711266,-2030.959435,935.566949,7057.496798
L2879773,5485.977354,-4053.311394,-6292.931438,-2681.389044,760.292879,7002.590861
M1166366,5729.761640,-3937.746836,-6339.644100,-2986.834043,494.702388,7108.645123
M1142851,5513.742291,-3993.359534,-6323.410939,-2758.550924,626.494676,7066.255379
L3142049,5022.857452,-4033.625475,-6300.424470,-2289.913584,776.026407,7032.687230
M1089199,5375.478250,-4498.397330,-6702.743855,-2233.289446,857.546315,7064.430194
L2730106,5042.868296,-4031.694620,-6301.219443,-2308.719006,769.792614,7034.069901
L3231255,5258.694440,-4505.675223,-6688.860156,-2102.781021,908.809127,7058.948477
M1069498,5220.984409,-4507.541451,-6684.608830,-2060.078147,924.717653,7058.087161
L3030199,5512.478548,-4021.234539,-6307.874607,-2732.032946,688.981987,7034.732974
M1069516,5152.117267,-4515.977316,-6680.851966,-1994.500863,951.579516,7051.493694
L3160872,5506.938938,-3993.997663,-6322.968921,-2752.067087,628.788974,7065.566360
L2766738,5172.263767,-4512.412853,-6681.025627,-2010.915084,944.275850,7054.487576
L2692633,4934.820539,-4041.461196,-6295.214536,-2203.253520,805.997089,7026.959064
M1125976,5219.604547,-4016.251902,-6306.032620,-2472.407799,720.352884,7044.411097
L2955081,5493.725812,-4047.292462,-6294.228965,-2694.422752,747.735946,7006.440169
M1108484,5061.042086,-4029.889115,-6301.946217,-2325.708273,764.095472,7035.411396
226-23751,5494.618280,-4045.943968,-6294.898823,-2696.182388,744.791531,7007.898799
E193509,5534.821162,-3997.315065,-6321.448605,-2773.492213,632.607692,7061.568571
L2842384,5617.037713,-3971.560901,-6332.865708,-2865.908786,568.882354,7086.068600
L2823592_CAP,6062.642213,-3834.826022,-6360.165130,-3337.335001,274.286478,7181.879378
L3214071,5313.453162,-4009.919732,-6310.583868,-2564.035695,692.576671,7049.367094
M1069497,5224.644242,-4507.360330,-6685.021430,-2064.222545,923.173699,7058.170753
M1108298,5482.726528,-4054.996858,-6293.039081,-2676.155946,763.698466,7002.298031
M1142819,5519.069492,-4013.250193,-6312.236902,-2744.760851,670.518235,7043.522976
N1136356,5191.778163,-4499.596708,-6673.890968,-2004.042688,940.972974,7066.758181
M1069533,5192.158628,-4499.330967,-6673.823158,-2003.821710,940.864552,7067.144842
N1134479,5191.139118,-4508.516004,-6680.853787,-2025.055079,937.511451,7057.912599
M1142868,5445.979540,-3999.312524,-6318.975453,-2693.222028,649.194982,7059.968506
M1069505,5186.133285,-4509.919963,-6681.187041,-2022.209600,939.155564,7056.630031
M1108529,5467.188311,-4491.850168,-6713.109356,-2333.346999,817.757716,7069.906232
N1134474,5245.317226,-4506.337247,-6687.352045,-2087.632652,914.452499,7058.642935
M1108532,5463.699271,-4492.074350,-6712.695631,-2329.476342,819.284640,7069.721669
L2674027,4945.714638,-4040.513282,-6296.067593,-2214.367379,801.937545,7027.704445
L2711226,5521.409207,-4010.901172,-6313.480186,-2748.984916,665.038418,7046.042609
M1209800,6034.665738,-3845.312080,-6357.891010,-3307.563923,296.067249,7174.029099
M4122658,5074.635326,-4028.510258,-6302.409668,-2338.241269,759.954158,7036.423728
M1108505,4974.549882,-4038.163209,-6298.402847,-2244.129302,791.181951,7029.502172
M1142871,5429.470629,-4000.715726,-6317.857438,-2677.171981,654.764721,7058.485659
N1144663,5255.141648,-4505.851047,-6688.459624,-2098.757837,910.307924,7058.867330
M1089207,5294.467599,-4503.612270,-6693.272732,-2143.325586,892.927040,7060.413666
L3160865,5528.922224,-4003.646603,-6317.877697,-2762.665862,647.489299,7054.453113
M1209807,6097.874265,-3819.181722,-6360.937918,-3375.834588,245.261954,7190.283873
